backbone,method,split_index,setting,analysis_unit,attribute,metric,gap_max_minus_min,eligible_groups,patient_outcome_aggregation,patient_score_aggregation
vits16,baseline,3,external_full,patient,age_group,brier,0.01563035002762994,3,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,age_group,ece,0.03687797586323857,3,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,age_group,sensitivity,0.08647561588738062,3,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,age_group,fpr,0.17696819472265857,3,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,age_group,fnr,0.08647561588738062,3,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,age_group,ppv,0.14059208889626004,3,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,sex_age,auroc,0.1903692016437114,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,sex_age,auprc,0.4591755544788763,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,sex_age,brier,0.06596621616869058,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,sex_age,ece,0.05594290807205224,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,sex_age,sensitivity,0.14478114478114468,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,sex_age,fpr,0.21859979101358418,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,sex_age,fnr,0.14478114478114468,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,3,external_full,patient,sex_age,ppv,0.2514851485148515,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex,auroc,0.062047016690691126,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex,auprc,0.09181334852946299,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex,brier,0.0083311894693451,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex,ece,0.0017482989814125594,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex,sensitivity,0.07407407407407407,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex,fpr,0.032032258226500576,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex,fnr,0.07407407407407407,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex,ppv,0.06280525030525032,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,age_group,auroc,0.06770295813190452,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,age_group,auprc,0.3426004842851973,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,age_group,brier,0.02765315239515294,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,age_group,ece,0.019947383980996714,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,age_group,sensitivity,0.032196969696969724,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,age_group,fpr,0.3284332610150247,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,age_group,fnr,0.032196969696969724,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,age_group,ppv,0.0596432552954292,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex_age,auroc,0.11104889884285185,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex_age,auprc,0.40596473889018325,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex_age,brier,0.04102199115231682,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex_age,ece,0.037107193615364374,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex_age,sensitivity,0.08333333333333337,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex_age,fpr,0.21934173380155608,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex_age,fnr,0.08333333333333337,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,internal_test,patient,sex_age,ppv,0.13152804642166344,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex,auroc,0.011870608494910506,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex,auprc,0.06071493779432646,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex,brier,0.01492895077220699,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex,ece,0.027135983678964692,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex,sensitivity,0.004884004884004867,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex,fpr,0.0406626506024097,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex,fnr,0.004884004884004867,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex,ppv,0.03844473569244211,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,age_group,auroc,0.08281259976954813,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,age_group,auprc,0.298413684834382,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,age_group,brier,0.015889219333301702,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,age_group,ece,0.03698013777223157,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,age_group,sensitivity,0.07792860734037199,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,age_group,fpr,0.17928838033750782,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,age_group,fnr,0.07792860734037199,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,age_group,ppv,0.14048716260697827,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex_age,auroc,0.1913702026447125,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex_age,auprc,0.45720106323896426,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex_age,brier,0.06625183677389557,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex_age,ece,0.055328509472434104,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex_age,sensitivity,0.14478114478114468,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex_age,fpr,0.22243120863810517,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex_age,fnr,0.14478114478114468,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,3,external_full,patient,sex_age,ppv,0.2514851485148515,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex,auroc,0.06136645428193921,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex,auprc,0.09127198993726349,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex,brier,0.00815107614903689,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex,ece,0.0014430704180311855,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex,sensitivity,0.07407407407407407,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex,fpr,0.03509036220203576,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex,fnr,0.07407407407407407,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex,ppv,0.06211597542242704,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,age_group,auroc,0.06737845474349702,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,age_group,auprc,0.3427855146366773,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,age_group,brier,0.027714456419901567,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,age_group,ece,0.017592958149628083,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,age_group,sensitivity,0.032196969696969724,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,age_group,fpr,0.329217272585954,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,age_group,fnr,0.032196969696969724,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,age_group,ppv,0.06035938514830051,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex_age,auroc,0.11179544606196345,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex_age,auprc,0.40464198756743197,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex_age,brier,0.04111391015912111,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex_age,ece,0.03694943776793816,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex_age,sensitivity,0.08333333333333337,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex_age,fpr,0.2206500034428147,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex_age,fnr,0.08333333333333337,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,internal_test,patient,sex_age,ppv,0.13101604278074866,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex,auroc,0.01139442295223958,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex,auprc,0.06110438622416825,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex,brier,0.014736077863232305,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex,ece,0.026630655761644056,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex,sensitivity,0.010378510378510342,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex,fpr,0.04523582133411708,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex,fnr,0.010378510378510342,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex,ppv,0.038194109126026055,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,age_group,auroc,0.08305988473517867,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,age_group,auprc,0.2982460829754301,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,age_group,brier,0.015729195482790614,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,age_group,ece,0.03713201800505725,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,age_group,sensitivity,0.08647561588738062,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,age_group,fpr,0.17075701459843495,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,age_group,fnr,0.08647561588738062,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,age_group,ppv,0.14182218809468167,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex_age,auroc,0.1903177687491412,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex_age,auprc,0.45778003732103506,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex_age,brier,0.0659210700811733,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex_age,ece,0.05467104911194075,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex_age,sensitivity,0.14478114478114468,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex_age,fpr,0.20950888192267503,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex_age,fnr,0.14478114478114468,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,3,external_full,patient,sex_age,ppv,0.25,6,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,3,internal_test,patient,sex,auroc,0.0623231952424913,2,max_image_outcome,max_calibrated_image_probability
