backbone,direction,source,target,attribute,split_index,k,draw,method,auroc,best_C,n_heldout,coordinate_space
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,0,scratch,0.7495134806826416,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,0,anchored,0.7574928124291681,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,0,target_local,0.9042274016185845,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,1,source_readout,0.5844885141502951,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,1,scratch,0.6769031956227785,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,1,anchored,0.6305034904389617,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,1,target_local,0.9041936875933944,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,2,source_readout,0.5849716620651344,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,2,scratch,0.418424766634111,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,2,anchored,0.45046878055333534,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,2,target_local,0.9043332117899503,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,3,source_readout,0.58438542703481,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,3,scratch,0.6667461971876278,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,3,anchored,0.6566627212612572,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,3,target_local,0.9041138112875594,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,4,source_readout,0.5844431298856161,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,4,scratch,0.39919195261779034,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,4,anchored,0.5103260872384117,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,4,target_local,0.904382745473114,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,5,source_readout,0.5852470797170719,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,5,scratch,0.6634428710656382,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,5,anchored,0.6838700692589813,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,5,target_local,0.9039247534078396,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,6,source_readout,0.5845049821549071,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,6,scratch,0.7260874199486407,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,6,anchored,0.7172141478572662,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,6,target_local,0.9042468520177327,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,7,source_readout,0.5845125029759111,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,7,scratch,0.5319513003499516,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,7,anchored,0.5775432952918105,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,7,target_local,0.9039272171250651,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,8,source_readout,0.5848103534215328,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,8,scratch,0.7695410380081547,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,8,anchored,0.7516832375422786,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,8,target_local,0.9040082604548489,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,9,source_readout,0.584659547993471,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,9,scratch,0.62366369274386,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,9,anchored,0.6263811728435082,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,9,target_local,0.904100455346811,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,10,source_readout,0.5844497430213265,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,10,scratch,0.6539853089838541,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,10,anchored,0.6309118191517448,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,10,target_local,0.904065963305655,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,11,source_readout,0.5844852724171037,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,11,scratch,0.7568207363039366,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,11,anchored,0.7196138084348342,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,11,target_local,0.9038688659276206,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,12,source_readout,0.5846837961577422,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,12,scratch,0.6652049475591305,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,12,anchored,0.6389894402486331,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,12,target_local,0.9040682973535529,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,13,source_readout,0.5841640814925043,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,13,scratch,0.5528934154434095,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,13,anchored,0.581021415667478,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,13,target_local,0.9042254565786696,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,14,source_readout,0.5839660764291764,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,14,scratch,0.6034946661818762,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,14,anchored,0.6047515509748281,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,14,target_local,0.9039185292801122,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,15,source_readout,0.5848784298185511,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,15,scratch,0.7133256240595731,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,15,anchored,0.7026598031827078,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,15,target_local,0.9042027644463302,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,16,source_readout,0.5841205125984126,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,16,scratch,0.6085636995385327,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,16,anchored,0.57806236161041,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,16,target_local,0.904052866703562,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,17,source_readout,0.5839949926892433,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,17,scratch,0.6906113182650658,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,17,anchored,0.6223737422723563,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,17,target_local,0.9039409620737964,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,18,source_readout,0.584160839759313,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,18,scratch,0.7040507660604539,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,18,anchored,0.7226762089460426,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,18,target_local,0.9042139160085083,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,19,source_readout,0.5844677670578704,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,19,scratch,0.6648595084702599,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,19,anchored,0.6536978320844449,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,10,19,target_local,0.9040432711733155,0.1,5639,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,0,source_readout,0.5838967885395554,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,0,scratch,0.7323978155114923,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,0,anchored,0.6900120602837212,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,0,target_local,0.9039009578478249,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,1,source_readout,0.5850622169060506,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,1,scratch,0.6891193806729399,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,1,anchored,0.6916644284612286,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,1,target_local,0.9043082591862718,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,2,source_readout,0.5846740444164061,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,2,scratch,0.6410682329940631,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,2,anchored,0.6678879200408915,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,2,target_local,0.9042744258482538,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,3,source_readout,0.5836712763288434,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,3,scratch,0.670367643461161,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,3,anchored,0.6518955518009225,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,3,target_local,0.9039867123468781,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,4,source_readout,0.5844871802879685,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,4,scratch,0.7868053365063798,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,4,anchored,0.77298741087518,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,4,target_local,0.9039924379886967,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,5,source_readout,0.5837211154383083,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,5,scratch,0.7364938615914577,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,5,anchored,0.7360000249846188,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,5,target_local,0.9038878148972873,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,6,source_readout,0.5842519084605207,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,6,scratch,0.6085929131128649,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,6,anchored,0.5943909790951611,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,6,target_local,0.9041730559624233,0.1,5629,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,20,7,source_readout,0.5842906866710181,0.1,5629,source-training-image-standardised-patient-mean-coordinates
